request_id,pickup_point,driver_id,status,request_timestamp,drop_timestamp,request_hour,request_day,trip_duration_min,unmet_demand
3365,City,29,Trip Completed,7/13/2016 13:47,7/13/2016 14:51,13,Wednesday,64,0
3548,Airport,29,Trip Completed,7/13/2016 18:07,7/13/2016 19:12,18,Wednesday,65,0
3753,City,29,Trip Completed,7/13/2016 20:30,7/13/2016 21:42,20,Wednesday,72,0
4569,Airport,29,Trip Completed,7/14/2016 9:48,7/14/2016 10:49,9,Thursday,61,0
6309,Airport,29,Trip Completed,7/15/2016 18:29,7/15/2016 19:42,18,Friday,73,0
6437,City,29,Trip Completed,7/15/2016 19:53,7/15/2016 20:26,19,Friday,33,0
517,Airport,30,Trip Completed,11/7/2016 9:45,11/7/2016 10:24,9,Monday,39,0
1406,Airport,30,Trip Completed,12/7/2016 3:02,12/7/2016 3:55,3,Wednesday,53,0
1643,Airport,30,Trip Completed,12/7/2016 7:18,12/7/2016 8:10,7,Wednesday,52,0
2108,Airport,30,Trip Completed,12/7/2016 16:14,12/7/2016 16:48,16,Wednesday,34,0
2647,City,30,Trip Completed,12/7/2016 22:46,12/7/2016 23:18,22,Wednesday,32,0
3129,City,30,Trip Completed,7/13/2016 8:41,7/13/2016 9:41,8,Wednesday,60,0
3738,Airport,30,Trip Completed,7/13/2016 20:15,7/13/2016 20:55,20,Wednesday,40,0
4422,Airport,30,Trip Completed,7/14/2016 8:13,7/14/2016 9:13,8,Thursday,60,0
4790,City,30,Trip Completed,7/14/2016 16:43,7/14/2016 17:56,16,Thursday,73,0
5496,City,30,Trip Completed,7/15/2016 4:59,7/15/2016 5:34,4,Friday,35,0
6484,Airport,30,Trip Completed,7/15/2016 20:19,7/15/2016 21:01,20,Friday,42,0
6731,Airport,30,Trip Completed,7/15/2016 23:23,7/16/2016 0:11,23,Friday,48,0
629,Airport,31,Trip Completed,11/7/2016 12:14,11/7/2016 13:00,12,Monday,46,0
745,Airport,31,Trip Completed,11/7/2016 15:48,11/7/2016 16:45,15,Monday,57,0
1064,City,31,Trip Completed,11/7/2016 19:53,11/7/2016 20:31,19,Monday,38,0
1886,Airport,31,Trip Completed,12/7/2016 10:10,12/7/2016 10:35,10,Wednesday,25,0
5608,Airport,31,Trip Completed,7/15/2016 6:18,7/15/2016 7:07,6,Friday,49,0
5877,City,31,Trip Completed,7/15/2016 9:37,7/15/2016 10:08,9,Friday,31,0
6100,Airport,31,Trip Completed,7/15/2016 14:44,7/15/2016 15:41,14,Friday,57,0
6659,Airport,31,Trip Completed,7/15/2016 22:15,7/15/2016 23:07,22,Friday,52,0
2162,Airport,32,Trip Completed,12/7/2016 17:34,12/7/2016 18:33,17,Wednesday,59,0
3294,Airport,32,Trip Completed,7/13/2016 11:23,7/13/2016 12:14,11,Wednesday,51,0
3686,City,32,Trip Completed,7/13/2016 19:33,7/13/2016 20:34,19,Wednesday,61,0
4784,City,32,Trip Completed,7/14/2016 16:41,7/14/2016 17:15,16,Thursday,34,0
5896,City,32,Trip Completed,7/15/2016 9:47,7/15/2016 10:32,9,Friday,45,0
6190,City,32,Trip Completed,7/15/2016 17:11,7/15/2016 17:55,17,Friday,44,0
6551,City,32,Trip Completed,7/15/2016 21:03,7/15/2016 22:17,21,Friday,74,0
145,City,33,Trip Completed,11/7/2016 5:32,11/7/2016 6:37,5,Monday,65,0
735,City,33,Trip Completed,11/7/2016 15:27,11/7/2016 16:32,15,Monday,65,0
918,Airport,33,Trip Completed,11/7/2016 18:22,11/7/2016 19:04,18,Monday,42,0
1478,City,33,Trip Completed,12/7/2016 5:16,12/7/2016 6:13,5,Wednesday,57,0
1957,City,33,Trip Completed,12/7/2016 11:45,12/7/2016 12:55,11,Wednesday,70,0
3097,City,33,Trip Completed,7/13/2016 8:15,7/13/2016 9:12,8,Wednesday,57,0
3981,Airport,33,Trip Completed,7/13/2016 23:13,7/13/2016 23:38,23,Wednesday,25,0
4175,City,33,Trip Completed,7/14/2016 5:11,7/14/2016 6:15,5,Thursday,64,0
6237,City,33,Trip Completed,7/15/2016 17:50,7/15/2016 18:49,17,Friday,59,0
738,City,34,Trip Completed,11/7/2016 15:30,11/7/2016 16:44,15,Monday,74,0
2731,City,34,Trip Completed,7/13/2016 2:38,7/13/2016 3:16,2,Wednesday,38,0
2863,Airport,34,Trip Completed,7/13/2016 5:46,7/13/2016 6:22,5,Wednesday,36,0
3528,Airport,34,Trip Completed,7/13/2016 17:50,7/13/2016 18:17,17,Wednesday,27,0
4653,City,34,Trip Completed,7/14/2016 11:58,7/14/2016 12:55,11,Thursday,57,0
5042,City,34,Trip Completed,7/14/2016 19:21,7/14/2016 20:05,19,Thursday,44,0
360,Airport,35,Trip Completed,11/7/2016 8:02,11/7/2016 9:05,8,Monday,63,0
771,Airport,35,Trip Completed,11/7/2016 16:19,11/7/2016 17:34,16,Monday,75,0
1274,City,35,Trip Completed,11/7/2016 22:01,11/7/2016 23:21,22,Monday,80,0
1501,City,35,Trip Completed,12/7/2016 5:41,12/7/2016 6:47,5,Wednesday,66,0
1972,City,35,Trip Completed,12/7/2016 12:22,12/7/2016 12:43,12,Wednesday,21,0
2871,City,35,Trip Completed,7/13/2016 5:53,7/13/2016 7:00,5,Wednesday,67,0
3395,City,35,Trip Completed,7/13/2016 14:52,7/13/2016 15:33,14,Wednesday,41,0
3572,City,35,Trip Completed,7/13/2016 18:25,7/13/2016 19:31,18,Wednesday,66,0
4118,Airport,35,Trip Completed,7/14/2016 4:28,7/14/2016 5:26,4,Thursday,58,0
4739,City,35,Trip Completed,7/14/2016 14:52,7/14/2016 15:37,14,Thursday,45,0
6556,City,35,Trip Completed,7/15/2016 21:09,7/15/2016 21:38,21,Friday,29,0
6677,Airport,35,Trip Completed,7/15/2016 22:29,7/15/2016 23:22,22,Friday,53,0
1104,Airport,36,Trip Completed,11/7/2016 20:17,11/7/2016 21:20,20,Monday,63,0
1596,Airport,36,Trip Completed,12/7/2016 6:39,12/7/2016 7:30,6,Wednesday,51,0
1835,Airport,36,Trip Completed,12/7/2016 9:35,12/7/2016 10:30,9,Wednesday,55,0
2110,Airport,36,Trip Completed,12/7/2016 16:19,12/7/2016 17:12,16,Wednesday,53,0
2759,Airport,36,Trip Completed,7/13/2016 3:50,7/13/2016 4:33,3,Wednesday,43,0
3010,Airport,36,Trip Completed,7/13/2016 7:26,7/13/2016 8:40,7,Wednesday,74,0
3403,City,36,Trip Completed,7/13/2016 15:16,7/13/2016 15:45,15,Wednesday,29,0
3856,Airport,36,Trip Completed,7/13/2016 21:34,7/13/2016 22:26,21,Wednesday,52,0
4472,City,36,Trip Completed,7/14/2016 8:39,7/14/2016 9:55,8,Thursday,76,0
5199,City,36,Trip Completed,7/14/2016 20:50,7/14/2016 21:57,20,Thursday,67,0
5612,City,36,Trip Completed,7/15/2016 6:15,7/15/2016 7:17,6,Friday,62,0
6614,Airport,36,Trip Completed,7/15/2016 21:40,7/15/2016 22:56,21,Friday,76,0
191,Airport,37,Trip Completed,11/7/2016 5:55,11/7/2016 6:45,5,Monday,50,0
333,City,37,Trip Completed,11/7/2016 7:43,11/7/2016 8:53,7,Monday,70,0
488,Airport,37,Trip Completed,11/7/2016 9:35,11/7/2016 10:20,9,Monday,45,0
1780,City,37,Trip Completed,12/7/2016 8:58,12/7/2016 9:45,8,Wednesday,47,0
2235,Airport,37,Trip Completed,12/7/2016 18:12,12/7/2016 19:14,18,Wednesday,62,0
2516,City,37,Trip Completed,12/7/2016 21:05,12/7/2016 22:18,21,Wednesday,73,0
4209,City,37,Trip Completed,7/14/2016 5:37,7/14/2016 6:42,5,Thursday,65,0
4726,City,37,Trip Completed,7/14/2016 13:52,7/14/2016 15:04,13,Thursday,72,0
5088,Airport,37,Trip Completed,7/14/2016 19:52,7/14/2016 21:06,19,Thursday,74,0
5352,Airport,37,Trip Completed,7/14/2016 23:01,7/14/2016 23:45,23,Thursday,44,0
6024,Airport,37,Trip Completed,7/15/2016 12:43,7/15/2016 13:55,12,Friday,72,0
6196,Airport,37,Trip Completed,7/15/2016 17:19,7/15/2016 18:03,17,Friday,44,0
6297,City,37,Trip Completed,7/15/2016 18:21,7/15/2016 18:57,18,Friday,36,0
125,City,38,Trip Completed,11/7/2016 5:12,11/7/2016 6:17,5,Monday,65,0
1611,City,38,Trip Completed,12/7/2016 6:49,12/7/2016 7:44,6,Wednesday,55,0
1814,City,38,Trip Completed,12/7/2016 9:19,12/7/2016 9:59,9,Wednesday,40,0
3088,City,38,Trip Completed,7/13/2016 8:12,7/13/2016 9:01,8,Wednesday,49,0
3384,Airport,38,Trip Completed,7/13/2016 14:40,7/13/2016 15:34,14,Wednesday,54,0
4218,Airport,38,Trip Completed,7/14/2016 5:38,7/14/2016 6:24,5,Thursday,46,0
5757,City,38,Trip Completed,7/15/2016 8:12,7/15/2016 9:17,8,Friday,65,0
5958,Airport,38,Trip Completed,7/15/2016 10:48,7/15/2016 11:49,10,Friday,61,0
6314,City,38,Trip Completed,7/15/2016 18:31,7/15/2016 19:30,18,Friday,59,0
249,City,39,Trip Completed,11/7/2016 6:31,11/7/2016 7:14,6,Monday,43,0
728,City,39,Trip Completed,11/7/2016 15:05,11/7/2016 16:09,15,Monday,64,0
3042,City,39,Trip Completed,7/13/2016 7:38,7/13/2016 8:32,7,Wednesday,54,0
3620,City,39,Trip Completed,7/13/2016 18:54,7/13/2016 20:08,18,Wednesday,74,0
4276,City,39,Trip Completed,7/14/2016 6:22,7/14/2016 7:23,6,Thursday,61,0
4735,City,39,Trip Completed,7/14/2016 14:43,7/14/2016 15:51,14,Thursday,68,0
1353,Airport,40,Trip Completed,11/7/2016 23:51,12/7/2016 0:34,23,Monday,41803,0
1568,City,40,Trip Completed,12/7/2016 6:18,12/7/2016 6:52,6,Wednesday,34,0
2465,City,40,Trip Completed,12/7/2016 20:38,12/7/2016 21:37,20,Wednesday,59,0
3688,City,40,Trip Completed,7/13/2016 19:39,7/13/2016 20:40,19,Wednesday,61,0
4727,City,40,Trip Completed,7/14/2016 14:06,7/14/2016 15:02,14,Thursday,56,0
5348,City,40,Trip Completed,7/14/2016 22:50,7/14/2016 23:45,22,Thursday,55,0
6537,Airport,40,Trip Completed,7/15/2016 20:52,7/15/2016 22:03,20,Friday,71,0
1941,Airport,41,Trip Completed,12/7/2016 11:29,12/7/2016 12:09,11,Wednesday,40,0
3766,Airport,41,Trip Completed,7/13/2016 20:33,7/13/2016 21:24,20,Wednesday,51,0
4243,Airport,41,Trip Completed,7/14/2016 6:02,7/14/2016 6:37,6,Thursday,35,0
4717,Airport,41,Trip Completed,7/14/2016 13:42,7/14/2016 14:36,13,Thursday,54,0
5682,City,41,Trip Completed,7/15/2016 7:16,7/15/2016 8:24,7,Friday,68,0
6343,City,41,Trip Completed,7/15/2016 18:44,7/15/2016 19:21,18,Friday,37,0
6726,Airport,41,Trip Completed,7/15/2016 23:22,7/16/2016 0:12,23,Friday,50,0
238,City,42,Trip Completed,11/7/2016 6:27,11/7/2016 7:15,6,Monday,48,0
2624,City,42,Trip Completed,12/7/2016 22:16,12/7/2016 23:17,22,Wednesday,61,0
2787,City,42,Trip Completed,7/13/2016 4:54,7/13/2016 5:29,4,Wednesday,35,0
3992,City,42,Trip Completed,7/13/2016 23:24,7/14/2016 0:04,23,Wednesday,40,0
4974,City,42,Trip Completed,7/14/2016 18:44,7/14/2016 19:16,18,Thursday,32,0
5478,Airport,42,Trip Completed,7/15/2016 4:43,7/15/2016 5:44,4,Friday,61,0
5641,City,42,Trip Completed,7/15/2016 6:46,7/15/2016 7:16,6,Friday,30,0
128,City,43,Trip Completed,11/7/2016 5:12,11/7/2016 5:48,5,Monday,36,0
627,City,43,Trip Completed,11/7/2016 12:12,11/7/2016 13:10,12,Monday,58,0
1766,Airport,43,Trip Completed,12/7/2016 8:45,12/7/2016 9:52,8,Wednesday,67,0
2089,City,43,Trip Completed,12/7/2016 15:49,12/7/2016 16:32,15,Wednesday,43,0
3565,City,43,Trip Completed,7/13/2016 18:13,7/13/2016 18:50,18,Wednesday,37,0
3954,Airport,43,Trip Completed,7/13/2016 22:43,7/14/2016 0:03,22,Wednesday,80,0
4204,City,43,Trip Completed,7/14/2016 5:36,7/14/2016 6:23,5,Thursday,47,0
4651,City,43,Trip Completed,7/14/2016 11:54,7/14/2016 12:47,11,Thursday,53,0
5814,City,43,Trip Completed,7/15/2016 8:43,7/15/2016 9:55,8,Friday,72,0
6062,City,43,Trip Completed,7/15/2016 13:48,7/15/2016 14:51,13,Friday,63,0
118,Airport,44,Trip Completed,11/7/2016 5:11,11/7/2016 5:52,5,Monday,41,0
339,Airport,44,Trip Completed,11/7/2016 7:49,11/7/2016 8:45,7,Monday,56,0
766,City,44,Trip Completed,11/7/2016 16:23,11/7/2016 17:27,16,Monday,64,0
1133,Airport,44,Trip Completed,11/7/2016 20:27,11/7/2016 21:31,20,Monday,64,0
2458,City,44,Trip Completed,12/7/2016 20:33,12/7/2016 21:33,20,Wednesday,60,0
3060,Airport,44,Trip Completed,7/13/2016 7:56,7/13/2016 9:12,7,Wednesday,76,0
3653,City,44,Trip Completed,7/13/2016 19:18,7/13/2016 19:51,19,Wednesday,33,0
4321,City,44,Trip Completed,7/14/2016 6:56,7/14/2016 7:47,6,Thursday,51,0
5672,Airport,44,Trip Completed,7/15/2016 7:07,7/15/2016 7:59,7,Friday,52,0
1698,City,45,Trip Completed,12/7/2016 7:56,12/7/2016 8:56,7,Wednesday,60,0
2098,City,45,Trip Completed,12/7/2016 16:12,12/7/2016 16:42,16,Wednesday,30,0
2733,City,45,Trip Completed,7/13/2016 2:37,7/13/2016 3:45,2,Wednesday,68,0
2917,Airport,45,Trip Completed,7/13/2016 6:21,7/13/2016 6:53,6,Wednesday,32,0
3151,Airport,45,Trip Completed,7/13/2016 9:00,7/13/2016 9:38,9,Wednesday,38,0
3358,City,45,Trip Completed,7/13/2016 13:30,7/13/2016 14:38,13,Wednesday,68,0
5435,City,45,Trip Completed,7/15/2016 2:52,7/15/2016 3:43,2,Friday,51,0
5717,Airport,45,Trip Completed,7/15/2016 7:41,7/15/2016 8:24,7,Friday,43,0
635,Airport,46,Trip Completed,11/7/2016 12:25,11/7/2016 13:29,12,Monday,64,0
1275,Airport,46,Trip Completed,11/7/2016 22:05,11/7/2016 23:02,22,Monday,57,0
1562,Airport,46,Trip Completed,12/7/2016 6:16,12/7/2016 7:15,6,Wednesday,59,0
2908,Airport,46,Trip Completed,7/13/2016 6:14,7/13/2016 7:17,6,Wednesday,63,0
3414,City,46,Trip Completed,7/13/2016 15:28,7/13/2016 16:44,15,Wednesday,76,0
3638,Airport,46,Trip Completed,7/13/2016 19:09,7/13/2016 19:58,19,Wednesday,49,0
5132,Airport,46,Trip Completed,7/14/2016 20:11,7/14/2016 20:40,20,Thursday,29,0
5422,City,46,Trip Completed,7/15/2016 2:09,7/15/2016 3:09,2,Friday,60,0
5724,City,46,Trip Completed,7/15/2016 7:40,7/15/2016 8:48,7,Friday,68,0
6026,Airport,46,Trip Completed,7/15/2016 12:50,7/15/2016 13:35,12,Friday,45,0
6416,City,46,Trip Completed,7/15/2016 19:42,7/15/2016 20:27,19,Friday,45,0
995,Airport,47,Trip Completed,11/7/2016 19:11,11/7/2016 19:33,19,Monday,22,0
1771,City,47,Trip Completed,12/7/2016 8:56,12/7/2016 9:27,8,Wednesday,31,0
2729,Airport,47,Trip Completed,7/13/2016 2:36,7/13/2016 3:03,2,Wednesday,27,0
3416,City,47,Trip Completed,7/13/2016 15:31,7/13/2016 16:06,15,Wednesday,35,0
4286,City,47,Trip Completed,7/14/2016 6:35,7/14/2016 7:35,6,Thursday,60,0
5012,Airport,47,Trip Completed,7/14/2016 18:59,7/14/2016 20:05,18,Thursday,66,0
6761,Airport,47,Trip Completed,7/15/2016 0:05,7/15/2016 0:47,0,Friday,42,0
5638,City,47,Trip Completed,7/15/2016 6:40,7/15/2016 7:18,6,Friday,38,0
6191,Airport,47,Trip Completed,7/15/2016 17:17,7/15/2016 18:16,17,Friday,59,0
443,City,48,Trip Completed,11/7/2016 9:05,11/7/2016 9:45,9,Monday,40,0
1299,City,48,Trip Completed,11/7/2016 22:22,11/7/2016 23:06,22,Monday,44,0
1637,Airport,48,Trip Completed,12/7/2016 7:09,12/7/2016 8:15,7,Wednesday,66,0
2099,Airport,48,Trip Completed,12/7/2016 16:03,12/7/2016 17:16,16,Wednesday,73,0
2349,Airport,48,Trip Completed,12/7/2016 19:22,12/7/2016 20:07,19,Wednesday,45,0
3081,City,48,Trip Completed,7/13/2016 8:10,7/13/2016 8:47,8,Wednesday,37,0
3555,Airport,48,Trip Completed,7/13/2016 18:08,7/13/2016 19:07,18,Wednesday,59,0
3798,City,48,Trip Completed,7/13/2016 20:55,7/13/2016 21:41,20,Wednesday,46,0
3982,Airport,48,Trip Completed,7/13/2016 23:16,7/14/2016 0:34,23,Wednesday,78,0
4082,Airport,48,Trip Completed,7/14/2016 2:37,7/14/2016 3:23,2,Thursday,46,0
4672,City,48,Trip Completed,7/14/2016 12:36,7/14/2016 13:47,12,Thursday,71,0
4937,City,48,Trip Completed,7/14/2016 18:22,7/14/2016 19:14,18,Thursday,52,0
5594,Airport,48,Trip Completed,7/15/2016 6:05,7/15/2016 7:02,6,Friday,57,0
540,City,49,Trip Completed,11/7/2016 9:56,11/7/2016 10:52,9,Monday,56,0
1533,City,49,Trip Completed,12/7/2016 5:56,12/7/2016 6:32,5,Wednesday,36,0
2359,City,49,Trip Completed,12/7/2016 19:31,12/7/2016 20:28,19,Wednesday,57,0
2603,City,49,Trip Completed,12/7/2016 22:00,12/7/2016 22:51,22,Wednesday,51,0
2965,Airport,49,Trip Completed,7/13/2016 6:56,7/13/2016 7:25,6,Wednesday,29,0
4002,City,49,Trip Completed,7/13/2016 23:39,7/14/2016 0:50,23,Wednesday,71,0
4364,Airport,49,Trip Completed,7/14/2016 7:26,7/14/2016 8:07,7,Thursday,41,0
4614,Airport,49,Trip Completed,7/14/2016 10:51,7/14/2016 11:28,10,Thursday,37,0
5235,Airport,49,Trip Completed,7/14/2016 21:08,7/14/2016 22:00,21,Thursday,52,0
5979,Airport,49,Trip Completed,7/15/2016 11:35,7/15/2016 12:11,11,Friday,36,0
6145,Airport,49,Trip Completed,7/15/2016 16:08,7/15/2016 17:20,16,Friday,72,0
6363,Airport,49,Trip Completed,7/15/2016 19:07,7/15/2016 19:46,19,Friday,39,0
2481,City,50,Trip Completed,12/7/2016 20:40,12/7/2016 21:37,20,Wednesday,57,0
3328,Airport,50,Trip Completed,7/13/2016 12:28,7/13/2016 13:10,12,Wednesday,42,0
3908,Airport,50,Trip Completed,7/13/2016 22:07,7/13/2016 23:15,22,Wednesday,68,0
4416,City,50,Trip Completed,7/14/2016 8:12,7/14/2016 9:08,8,Thursday,56,0
4966,Airport,50,Trip Completed,7/14/2016 18:35,7/14/2016 19:19,18,Thursday,44,0
5243,City,50,Trip Completed,7/14/2016 21:12,7/14/2016 22:15,21,Thursday,63,0
5697,City,50,Trip Completed,7/15/2016 7:32,7/15/2016 8:12,7,Friday,40,0
5864,Airport,50,Trip Completed,7/15/2016 9:22,7/15/2016 10:18,9,Friday,56,0
6530,Airport,50,Trip Completed,7/15/2016 20:51,7/15/2016 21:30,20,Friday,39,0
686,City,51,Trip Completed,11/7/2016 13:44,11/7/2016 14:30,13,Monday,46,0
777,Airport,51,Trip Completed,11/7/2016 16:41,11/7/2016 17:32,16,Monday,51,0
1455,Airport,51,Trip Completed,12/7/2016 4:56,12/7/2016 5:27,4,Wednesday,31,0
1906,Airport,51,Trip Completed,12/7/2016 10:38,12/7/2016 11:22,10,Wednesday,44,0
2432,Airport,51,Trip Completed,12/7/2016 20:15,12/7/2016 20:59,20,Wednesday,44,0
2977,Airport,51,Trip Completed,7/13/2016 6:52,7/13/2016 7:47,6,Wednesday,55,0
3964,City,51,Trip Completed,7/13/2016 22:53,7/13/2016 23:34,22,Wednesday,41,0
4182,Airport,51,Trip Completed,7/14/2016 5:24,7/14/2016 6:24,5,Thursday,60,0
4679,City,51,Trip Completed,7/14/2016 12:44,7/14/2016 13:39,12,Thursday,55,0
4997,City,51,Trip Completed,7/14/2016 18:57,7/14/2016 19:41,18,Thursday,44,0
5600,City,51,Trip Completed,7/15/2016 6:09,7/15/2016 7:12,6,Friday,63,0
5910,Airport,51,Trip Completed,7/15/2016 10:00,7/15/2016 10:52,10,Friday,52,0
6597,Airport,51,Trip Completed,7/15/2016 21:35,7/15/2016 22:21,21,Friday,46,0
64,City,52,Trip Completed,11/7/2016 4:16,11/7/2016 5:28,4,Monday,72,0
687,Airport,52,Trip Completed,11/7/2016 13:41,11/7/2016 14:25,13,Monday,44,0
1625,City,52,Trip Completed,12/7/2016 7:01,12/7/2016 7:49,7,Wednesday,48,0
1958,Airport,52,Trip Completed,12/7/2016 11:41,12/7/2016 12:35,11,Wednesday,54,0
2160,Airport,52,Trip Completed,12/7/2016 17:32,12/7/2016 18:07,17,Wednesday,35,0
2517,Airport,52,Trip Completed,12/7/2016 21:04,12/7/2016 22:20,21,Wednesday,76,0
2894,City,52,Trip Completed,7/13/2016 6:01,7/13/2016 7:13,6,Wednesday,72,0
3739,Airport,52,Trip Completed,7/13/2016 20:21,7/13/2016 21:06,20,Wednesday,45,0
4737,City,52,Trip Completed,7/14/2016 14:37,7/14/2016 15:47,14,Thursday,70,0
5064,Airport,52,Trip Completed,7/14/2016 19:28,7/14/2016 20:34,19,Thursday,66,0
313,City,53,Trip Completed,11/7/2016 7:26,11/7/2016 8:35,7,Monday,69,0
2107,City,53,Trip Completed,12/7/2016 16:18,12/7/2016 17:14,16,Wednesday,56,0
2819,City,53,Trip Completed,7/13/2016 5:12,7/13/2016 6:23,5,Wednesday,71,0
2932,Airport,53,Trip Completed,7/13/2016 6:28,7/13/2016 7:11,6,Wednesday,43,0
3593,City,53,Trip Completed,7/13/2016 18:34,7/13/2016 19:27,18,Wednesday,53,0
4760,City,53,Trip Completed,7/14/2016 15:19,7/14/2016 16:37,15,Thursday,78,0
6681,Airport,53,Trip Completed,7/15/2016 22:32,7/15/2016 23:34,22,Friday,62,0
234,City,54,Trip Completed,11/7/2016 6:27,11/7/2016 7:23,6,Monday,56,0
425,Airport,54,Trip Completed,11/7/2016 8:48,11/7/2016 9:34,8,Monday,46,0
1528,City,54,Trip Completed,12/7/2016 5:58,12/7/2016 6:33,5,Wednesday,35,0
1671,Airport,54,Trip Completed,12/7/2016 7:41,12/7/2016 8:50,7,Wednesday,69,0
2223,City,54,Trip Completed,12/7/2016 18:07,12/7/2016 19:12,18,Wednesday,65,0
3268,Airport,54,Trip Completed,7/13/2016 10:27,7/13/2016 11:31,10,Wednesday,64,0
3530,Airport,54,Trip Completed,7/13/2016 17:53,7/13/2016 18:43,17,Wednesday,50,0
4765,Airport,54,Trip Completed,7/14/2016 15:36,7/14/2016 16:41,15,Thursday,65,0
531,City,55,Trip Completed,11/7/2016 10:01,11/7/2016 10:36,10,Monday,35,0
1721,City,55,Trip Completed,12/7/2016 8:10,12/7/2016 8:47,8,Wednesday,37,0
2665,Airport,55,Trip Completed,12/7/2016 23:30,7/13/2016 0:37,23,Wednesday,-213053,0
2951,City,55,Trip Completed,7/13/2016 6:40,7/13/2016 7:41,6,Wednesday,61,0
3786,Airport,55,Trip Completed,7/13/2016 20:47,7/13/2016 21:35,20,Wednesday,48,0
4049,City,55,Trip Completed,7/14/2016 1:03,7/14/2016 2:26,1,Thursday,83,0
4079,Airport,55,Trip Completed,7/14/2016 2:31,7/14/2016 3:33,2,Thursday,62,0
4233,Airport,55,Trip Completed,7/14/2016 5:51,7/14/2016 6:58,5,Thursday,67,0
4884,Airport,55,Trip Completed,7/14/2016 17:53,7/14/2016 19:06,17,Thursday,73,0
6350,City,55,Trip Completed,7/15/2016 18:57,7/15/2016 20:08,18,Friday,71,0
1914,Airport,56,Trip Completed,12/7/2016 10:42,12/7/2016 11:52,10,Wednesday,70,0
3205,City,56,Trip Completed,7/13/2016 9:38,7/13/2016 10:49,9,Wednesday,71,0
3448,City,56,Trip Completed,7/13/2016 16:40,7/13/2016 17:35,16,Wednesday,55,0
4628,City,56,Trip Completed,7/14/2016 11:13,7/14/2016 12:05,11,Thursday,52,0
5418,City,56,Trip Completed,7/15/2016 2:03,7/15/2016 3:13,2,Friday,70,0
5654,City,56,Trip Completed,7/15/2016 6:56,7/15/2016 8:09,6,Friday,73,0
614,City,57,Trip Completed,11/7/2016 11:49,11/7/2016 12:52,11,Monday,63,0
1340,City,57,Trip Completed,11/7/2016 23:22,11/7/2016 23:55,23,Monday,33,0
1576,City,57,Trip Completed,12/7/2016 6:27,12/7/2016 7:41,6,Wednesday,74,0
1974,Airport,57,Trip Completed,12/7/2016 12:19,12/7/2016 13:07,12,Wednesday,48,0
2597,City,57,Trip Completed,12/7/2016 21:52,12/7/2016 22:54,21,Wednesday,62,0
4690,City,57,Trip Completed,7/14/2016 13:04,7/14/2016 13:45,13,Thursday,41,0
6267,Airport,57,Trip Completed,7/15/2016 18:10,7/15/2016 18:45,18,Friday,35,0
660,Airport,58,Trip Completed,11/7/2016 12:55,11/7/2016 13:44,12,Monday,49,0
943,Airport,58,Trip Completed,11/7/2016 18:34,11/7/2016 19:25,18,Monday,51,0
1445,Airport,58,Trip Completed,12/7/2016 4:45,12/7/2016 6:02,4,Wednesday,77,0
3070,City,58,Trip Completed,7/13/2016 7:53,7/13/2016 8:53,7,Wednesday,60,0
3440,City,58,Trip Completed,7/13/2016 16:26,7/13/2016 17:04,16,Wednesday,38,0
4503,City,58,Trip Completed,7/14/2016 9:05,7/14/2016 9:56,9,Thursday,51,0
4771,Airport,58,Trip Completed,7/14/2016 15:57,7/14/2016 16:25,15,Thursday,28,0
4797,City,58,Trip Completed,7/14/2016 16:55,7/14/2016 17:51,16,Thursday,56,0
4898,Airport,58,Trip Completed,7/14/2016 18:02,7/14/2016 19:08,18,Thursday,66,0
172,Airport,59,Trip Completed,11/7/2016 5:41,11/7/2016 6:19,5,Monday,38,0
518,City,59,Trip Completed,11/7/2016 9:46,11/7/2016 10:42,9,Monday,56,0
843,Airport,59,Trip Completed,11/7/2016 17:38,11/7/2016 18:31,17,Monday,53,0
1070,City,59,Trip Completed,11/7/2016 19:58,11/7/2016 20:58,19,Monday,60,0
2078,Airport,59,Trip Completed,12/7/2016 15:36,12/7/2016 16:22,15,Wednesday,46,0
5382,City,59,Trip Completed,7/14/2016 0:08,7/14/2016 0:42,0,Thursday,34,0
4119,City,59,Trip Completed,7/14/2016 4:22,7/14/2016 5:42,4,Thursday,80,0
4623,City,59,Trip Completed,7/14/2016 11:00,7/14/2016 11:37,11,Thursday,37,0
620,City,60,Trip Completed,11/7/2016 12:04,11/7/2016 13:17,12,Monday,73,0
1286,Airport,60,Trip Completed,11/7/2016 22:18,11/7/2016 22:59,22,Monday,41,0
2482,City,60,Trip Completed,12/7/2016 20:45,12/7/2016 21:42,20,Wednesday,57,0
3672,Airport,60,Trip Completed,7/13/2016 19:28,7/13/2016 20:34,19,Wednesday,66,0
3959,City,60,Trip Completed,7/13/2016 22:51,7/13/2016 23:25,22,Wednesday,34,0
4659,City,60,Trip Completed,7/14/2016 12:10,7/14/2016 13:10,12,Thursday,60,0
5060,Airport,60,Trip Completed,7/14/2016 19:26,7/14/2016 20:02,19,Thursday,36,0
5942,City,60,Trip Completed,7/15/2016 10:29,7/15/2016 11:23,10,Friday,54,0
